"COUNTRY","Country","DAGEGR","Age groups","DSEX","Gender","DSTATUS","Status of population","YEAR","Year","Value","Flag Codes","Flags"
"USA","United States","2529","25-29 years","1","Males","90","All population","2009","2009",11014874,,
"USA","United States","2529","25-29 years","1","Males","90","All population","2010","2010",11141656,,
"USA","United States","2529","25-29 years","1","Males","90","All population","2011","2011",10688093,,
"USA","United States","2529","25-29 years","1","Males","90","All population","2012","2012",10778315,,
"USA","United States","2529","25-29 years","2","Females","90","All population","2002","2002",8964683,,
"USA","United States","2529","25-29 years","2","Females","90","All population","2003","2003",9305030,,
"USA","United States","2529","25-29 years","2","Females","90","All population","2004","2004",9395244,,
"USA","United States","2529","25-29 years","2","Females","90","All population","2005","2005",9610486,,
"USA","United States","2529","25-29 years","2","Females","90","All population","2006","2006",9901069,,
"USA","United States","2529","25-29 years","2","Females","90","All population","2007","2007",10200551,,
"USA","United States","2529","25-29 years","2","Females","90","All population","2008","2008",10417986,,
"USA","United States","2529","25-29 years","2","Females","90","All population","2009","2009",10503602,,
"USA","United States","2529","25-29 years","2","Females","90","All population","2010","2010",10569948,,
"USA","United States","2529","25-29 years","2","Females","90","All population","2011","2011",10485670,,
"USA","United States","2529","25-29 years","2","Females","90","All population","2012","2012",10534510,,
"USA","United States","2626","26 years","1","Males","90","All population","2002","2002",1691700,,
"USA","United States","2626","26 years","1","Males","90","All population","2003","2003",1923953,,
"USA","United States","2626","26 years","1","Males","90","All population","2004","2004",1951509,,
"USA","United States","2626","26 years","1","Males","90","All population","2005","2005",2027902,,
"USA","United States","2626","26 years","1","Males","90","All population","2006","2006",2113924,,
"USA","United States","2626","26 years","1","Males","90","All population","2007","2007",2233237,,
"USA","United States","2626","26 years","1","Males","90","All population","2008","2008",2219577,,
"USA","United States","2626","26 years","1","Males","90","All population","2009","2009",2232693,,
"USA","United States","2626","26 years","1","Males","90","All population","2010","2010",2226134,,
"USA","United States","2626","26 years","1","Males","90","All population","2011","2011",2128396,,
"USA","United States","2626","26 years","1","Males","90","All population","2012","2012",2189728,,
"USA","United States","2626","26 years","2","Females","90","All population","2002","2002",1790546,,
"USA","United States","2626","26 years","2","Females","90","All population","2003","2003",1847209,,
"USA","United States","2626","26 years","2","Females","90","All population","2004","2004",1867308,,
"USA","United States","2626","26 years","2","Females","90","All population","2005","2005",1930548,,
"USA","United States","2626","26 years","2","Females","90","All population","2006","2006",2020455,,
"USA","United States","2626","26 years","2","Females","90","All population","2007","2007",2133837,,
"USA","United States","2626","26 years","2","Females","90","All population","2008","2008",2075429,,
"USA","United States","2626","26 years","2","Females","90","All population","2009","2009",2098610,,
"USA","United States","2626","26 years","2","Females","90","All population","2010","2010",2082376,,
"USA","United States","2626","26 years","2","Females","90","All population","2011","2011",2079849,,
"USA","United States","2626","26 years","2","Females","90","All population","2012","2012",2123890,,
"USA","United States","2727","27 years","1","Males","90","All population","2002","2002",1609605,,
"USA","United States","2727","27 years","1","Males","90","All population","2003","2003",1924608,,
"USA","United States","2727","27 years","1","Males","90","All population","2004","2004",1935909,,
"USA","United States","2727","27 years","1","Males","90","All population","2005","2005",2005692,,
"USA","United States","2727","27 years","1","Males","90","All population","2006","2006",2038708,,
"USA","United States","2727","27 years","1","Males","90","All population","2007","2007",2132083,,
"USA","United States","2727","27 years","1","Males","90","All population","2008","2008",2211925,,
"USA","United States","2727","27 years","1","Males","90","All population","2009","2009",2217179,,
"USA","United States","2727","27 years","1","Males","90","All population","2010","2010",2244243,,
"USA","United States","2727","27 years","1","Males","90","All population","2011","2011",2120812,,
"USA","United States","2727","27 years","1","Males","90","All population","2012","2012",2136376,,
"USA","United States","2727","27 years","2","Females","90","All population","2002","2002",1913299,,
"USA","United States","2727","27 years","2","Females","90","All population","2003","2003",1852849,,
"USA","United States","2727","27 years","2","Females","90","All population","2004","2004",1861103,,
"USA","United States","2727","27 years","2","Females","90","All population","2005","2005",1916004,,
"USA","United States","2727","27 years","2","Females","90","All population","2006","2006",1950162,,
"USA","United States","2727","27 years","2","Females","90","All population","2007","2007",2038078,,
"USA","United States","2727","27 years","2","Females","90","All population","2008","2008",2116188,,
"USA","United States","2727","27 years","2","Females","90","All population","2009","2009",2134292,,
"USA","United States","2727","27 years","2","Females","90","All population","2010","2010",2111164,,
"USA","United States","2727","27 years","2","Females","90","All population","2011","2011",2082947,,
"USA","United States","2727","27 years","2","Females","90","All population","2012","2012",2093114,,
"USA","United States","2828","28 years","1","Males","90","All population","2002","2002",1639101,,
"USA","United States","2828","28 years","1","Males","90","All population","2003","2003",1927977,,
"USA","United States","2828","28 years","1","Males","90","All population","2004","2004",1953176,,
"USA","United States","2828","28 years","1","Males","90","All population","2005","2005",1936749,,
"USA","United States","2828","28 years","1","Males","90","All population","2006","2006",2017554,,
"USA","United States","2828","28 years","1","Males","90","All population","2007","2007",2056602,,
"USA","United States","2828","28 years","1","Males","90","All population","2008","2008",2230721,,
"USA","United States","2828","28 years","1","Males","90","All population","2009","2009",2228479,,
"USA","United States","2828","28 years","1","Males","90","All population","2010","2010",2227839,,
"USA","United States","2828","28 years","1","Males","90","All population","2011","2011",2146249,,
"USA","United States","2828","28 years","1","Males","90","All population","2012","2012",2128164,,
"USA","United States","2828","28 years","2","Females","90","All population","2002","2002",1782350,,
"USA","United States","2828","28 years","2","Females","90","All population","2003","2003",1870174,,
"USA","United States","2828","28 years","2","Females","90","All population","2004","2004",1884146,,
"USA","United States","2828","28 years","2","Females","90","All population","2005","2005",1860324,,
"USA","United States","2828","28 years","2","Females","90","All population","2006","2006",1935712,,
"USA","United States","2828","28 years","2","Females","90","All population","2007","2007",1967556,,
"USA","United States","2828","28 years","2","Females","90","All population","2008","2008",2140310,,
"USA","United States","2828","28 years","2","Females","90","All population","2009","2009",2152110,,
"USA","United States","2828","28 years","2","Females","90","All population","2010","2010",2145877,,
"USA","United States","2828","28 years","2","Females","90","All population","2011","2011",2118220,,
"USA","United States","2828","28 years","2","Females","90","All population","2012","2012",2094941,,
"USA","United States","2929","29 years","1","Males","90","All population","2002","2002",1926113,,
"USA","United States","2929","29 years","1","Males","90","All population","2003","2003",1912605,,
"USA","United States","2929","29 years","1","Males","90","All population","2004","2004",1919647,,
"USA","United States","2929","29 years","1","Males","90","All population","2005","2005",1972723,,
"USA","United States","2929","29 years","1","Males","90","All population","2006","2006",1949303,,
"USA","United States","2929","29 years","1","Males","90","All population","2007","2007",2034005,,
"USA","United States","2929","29 years","1","Males","90","All population","2008","2008",2128870,,
"USA","United States","2929","29 years","1","Males","90","All population","2009","2009",2122693,,
"USA","United States","2929","29 years","1","Males","90","All population","2010","2010",2238537,,
"USA","United States","2929","29 years","1","Males","90","All population","2011","2011",2111363,,
"USA","United States","2929","29 years","1","Males","90","All population","2012","2012",2152395,,
"USA","United States","2929","29 years","2","Females","90","All population","2002","2002",1687435,,
"USA","United States","2929","29 years","2","Females","90","All population","2003","2003",1869215,,
"USA","United States","2929","29 years","2","Females","90","All population","2004","2004",1866475,,
"USA","United States","2929","29 years","2","Females","90","All population","2005","2005",1902729,,
"USA","United States","2929","29 years","2","Females","90","All population","2006","2006",1879164,,
"USA","United States","2929","29 years","2","Females","90","All population","2007","2007",1952215,,
"USA","United States","2929","29 years","2","Females","90","All population","2008","2008",2043450,,
"USA","United States","2929","29 years","2","Females","90","All population","2009","2009",2049828,,
"USA","United States","2929","29 years","2","Females","90","All population","2010","2010",2162600,,
"USA","United States","2929","29 years","2","Females","90","All population","2011","2011",2095396,,
"USA","United States","2929","29 years","2","Females","90","All population","2012","2012",2128671,,
"USA","United States","300","Under 3 years","1","Males","90","All population","2002","2002",6059306,,
"USA","United States","300","Under 3 years","1","Males","90","All population","2003","2003",6112605,,
"USA","United States","300","Under 3 years","1","Males","90","All population","2004","2004",6154902,,
"USA","United States","300","Under 3 years","1","Males","90","All population","2005","2005",6215454,,
"USA","United States","300","Under 3 years","1","Males","90","All population","2006","2006",6269107,,
"USA","United States","300","Under 3 years","1","Males","90","All population","2007","2007",6315159,,
"USA","United States","300","Under 3 years","1","Males","90","All population","2008","2008",6563567,,
"USA","United States","300","Under 3 years","1","Males","90","All population","2009","2009",6563888,,
"USA","United States","300","Under 3 years","1","Males","90","All population","2010","2010",6591233,,
"USA","United States","300","Under 3 years","1","Males","90","All population","2011","2011",6120990,,
"USA","United States","300","Under 3 years","1","Males","90","All population","2012","2012",6073231,,
"USA","United States","300","Under 3 years","2","Females","90","All population","2002","2002",5754664,,
"USA","United States","300","Under 3 years","2","Females","90","All population","2003","2003",5842367,,
"USA","United States","300","Under 3 years","2","Females","90","All population","2004","2004",5893408,,
"USA","United States","300","Under 3 years","2","Females","90","All population","2005","2005",5937069,,
"USA","United States","300","Under 3 years","2","Females","90","All population","2006","2006",5986490,,
"USA","United States","300","Under 3 years","2","Females","90","All population","2007","2007",6031595,,
"USA","United States","300","Under 3 years","2","Females","90","All population","2008","2008",6262368,,
"USA","United States","300","Under 3 years","2","Females","90","All population","2009","2009",6277702,,
"USA","United States","300","Under 3 years","2","Females","90","All population","2010","2010",6306965,,
"USA","United States","300","Under 3 years","2","Females","90","All population","2011","2011",5863878,,
"USA","United States","300","Under 3 years","2","Females","90","All population","2012","2012",5816125,,
"USA","United States","303","3 years","1","Males","90","All population","2002","2002",2032625,,
"USA","United States","303","3 years","1","Males","90","All population","2003","2003",1952799,,
"USA","United States","303","3 years","1","Males","90","All population","2004","2004",1987456,,
"USA","United States","303","3 years","1","Males","90","All population","2005","2005",2067904,,
"USA","United States","303","3 years","1","Males","90","All population","2006","2006",2054433,,
"USA","United States","303","3 years","1","Males","90","All population","2007","2007",2083317,,
"USA","United States","303","3 years","1","Males","90","All population","2008","2008",2118680,,
"USA","United States","303","3 years","1","Males","90","All population","2009","2009",2140215,,
"USA","United States","303","3 years","1","Males","90","All population","2010","2010",2179803,,
"USA","United States","303","3 years","1","Males","90","All population","2011","2011",2102688,,
"USA","United States","303","3 years","1","Males","90","All population","2012","2012",2084703,,
"USA","United States","303","3 years","2","Females","90","All population","2002","2002",1952362,,
"USA","United States","303","3 years","2","Females","90","All population","2003","2003",1866585,,
"USA","United States","303","3 years","2","Females","90","All population","2004","2004",1891308,,
"USA","United States","303","3 years","2","Females","90","All population","2005","2005",1980047,,
"USA","United States","303","3 years","2","Females","90","All population","2006","2006",1964350,,
"USA","United States","303","3 years","2","Females","90","All population","2007","2007",1988760,,
"USA","United States","303","3 years","2","Females","90","All population","2008","2008",2022299,,
"USA","United States","303","3 years","2","Females","90","All population","2009","2009",2046292,,
"USA","United States","303","3 years","2","Females","90","All population","2010","2010",2084098,,
"USA","United States","303","3 years","2","Females","90","All population","2011","2011",2013965,,
"USA","United States","303","3 years","2","Females","90","All population","2012","2012",1996562,,
"USA","United States","3034","30-34 years","1","Males","90","All population","2002","2002",9589513,,
"USA","United States","3034","30-34 years","1","Males","90","All population","2003","2003",10490845,,
"USA","United States","3034","30-34 years","1","Males","90","All population","2004","2004",10449776,,
"USA","United States","3034","30-34 years","1","Males","90","All population","2005","2005",10298573,,
"USA","United States","3034","30-34 years","1","Males","90","All population","2006","2006",10093509,,
"USA","United States","3034","30-34 years","1","Males","90","All population","2007","2007",9960874,,
"USA","United States","3034","30-34 years","1","Males","90","All population","2008","2008",10009008,,
"USA","United States","3034","30-34 years","1","Males","90","All population","2009","2009",9957770,,
"USA","United States","3034","30-34 years","1","Males","90","All population","2010","2010",10158972,,
"USA","United States","3034","30-34 years","1","Males","90","All population","2011","2011",10127927,,
"USA","United States","3034","30-34 years","1","Males","90","All population","2012","2012",10349674,,
"USA","United States","3034","30-34 years","2","Females","90","All population","2002","2002",9923716,,
"USA","United States","3034","30-34 years","2","Females","90","All population","2003","2003",10307142,,
"USA","United States","3034","30-34 years","2","Females","90","All population","2004","2004",10254868,,
"USA","United States","3034","30-34 years","2","Females","90","All population","2005","2005",10085580,,
"USA","United States","3034","30-34 years","2","Females","90","All population","2006","2006",9879329,,
"USA","United States","3034","30-34 years","2","Females","90","All population","2007","2007",9698079,,
"USA","United States","3034","30-34 years","2","Females","90","All population","2008","2008",9676626,,
"USA","United States","3034","30-34 years","2","Females","90","All population","2009","2009",9646769,,
"USA","United States","3034","30-34 years","2","Females","90","All population","2010","2010",9827914,,
"USA","United States","3034","30-34 years","2","Females","90","All population","2011","2011",10084298,,
"USA","United States","3034","30-34 years","2","Females","90","All population","2012","2012",10296814,,
"USA","United States","3539","35-39 years","1","Males","90","All population","2002","2002",10510095,,
"USA","United States","3539","35-39 years","1","Males","90","All population","2003","2003",10850027,,
"USA","United States","3539","35-39 years","1","Males","90","All population","2004","2004",10726550,,
"USA","United States","3539","35-39 years","1","Males","90","All population","2005","2005",10550439,,
"USA","United States","3539","35-39 years","1","Males","90","All population","2006","2006",10577196,,
"USA","United States","3539","35-39 years","1","Males","90","All population","2007","2007",10675585,,
"USA","United States","3539","35-39 years","1","Males","90","All population","2008","2008",10539128,,
"USA","United States","3539","35-39 years","1","Males","90","All population","2009","2009",10467836,,
"USA","United States","3539","35-39 years","1","Males","90","All population","2010","2010",10308328,,
"USA","United States","3539","35-39 years","1","Males","90","All population","2011","2011",9929971,,
"USA","United States","3539","35-39 years","1","Males","90","All population","2012","2012",9729700,,
"USA","United States","3539","35-39 years","2","Females","90","All population","2002","2002",10930615,,
"USA","United States","3539","35-39 years","2","Females","90","All population","2003","2003",10836210,,
"USA","United States","3539","35-39 years","2","Females","90","All population","2004","2004",10681456,,
"USA","United States","3539","35-39 years","2","Females","90","All population","2005","2005",10450437,,
"USA","United States","3539","35-39 years","2","Females","90","All population","2006","2006",10471701,,
"USA","United States","3539","35-39 years","2","Females","90","All population","2007","2007",10554533,,
"USA","United States","3539","35-39 years","2","Females","90","All population","2008","2008",10392840,,
"USA","United States","3539","35-39 years","2","Females","90","All population","2009","2009",10313215,,
"USA","United States","3539","35-39 years","2","Females","90","All population","2010","2010",10139430,,
"USA","United States","3539","35-39 years","2","Females","90","All population","2011","2011",10014569,,
"USA","United States","3539","35-39 years","2","Females","90","All population","2012","2012",9803348,,
"USA","United States","404","4 years","1","Males","90","All population","2002","2002",1995031,,
"USA","United States","404","4 years","1","Males","90","All population","2003","2003",1977080,,
"USA","United States","404","4 years","1","Males","90","All population","2004","2004",1963057,,
"USA","United States","404","4 years","1","Males","90","All population","2005","2005",2023439,,
"USA","United States","404","4 years","1","Males","90","All population","2006","2006",2074973,,
"USA","United States","404","4 years","1","Males","90","All population","2007","2007",2061055,,
"USA","United States","404","4 years","1","Males","90","All population","2008","2008",2102517,,
"USA","United States","404","4 years","1","Males","90","All population","2009","2009",2126156,,
"USA","United States","404","4 years","1","Males","90","All population","2010","2010",2147011,,
"USA","United States","404","4 years","1","Males","90","All population","2011","2011",2088979,,
"USA","United States","404","4 years","1","Males","90","All population","2012","2012",2107838,,
"USA","United States","404","4 years","2","Females","90","All population","2002","2002",1932164,,
"USA","United States","404","4 years","2","Females","90","All population","2003","2003",1893148,,
"USA","United States","404","4 years","2","Females","90","All population","2004","2004",1879148,,
"USA","United States","404","4 years","2","Females","90","All population","2005","2005",1931073,,
"USA","United States","404","4 years","2","Females","90","All population","2006","2006",1986921,,
"USA","United States","404","4 years","2","Females","90","All population","2007","2007",1970876,,
"USA","United States","404","4 years","2","Females","90","All population","2008","2008",2008417,,
"USA","United States","404","4 years","2","Females","90","All population","2009","2009",2033696,,
"USA","United States","404","4 years","2","Females","90","All population","2010","2010",2052249,,
"USA","United States","404","4 years","2","Females","90","All population","2011","2011",1996615,,
"USA","United States","404","4 years","2","Females","90","All population","2012","2012",2018964,,
"USA","United States","4099","40 years and over","1","Males","90","All population","2002","2002",55926127,,
"USA","United States","4099","40 years and over","1","Males","90","All population","2003","2003",58947635,,
"USA","United States","4099","40 years and over","1","Males","90","All population","2004","2004",59823574,,
"USA","United States","4099","40 years and over","1","Males","90","All population","2005","2005",61450069,,
"USA","United States","4099","40 years and over","1","Males","90","All population","2006","2006",62617006,,
"USA","United States","4099","40 years and over","1","Males","90","All population","2007","2007",63657287,,
"USA","United States","4099","40 years and over","1","Males","90","All population","2008","2008",65598351,,
"USA","United States","4099","40 years and over","1","Males","90","All population","2009","2009",65396892,,
"USA","United States","4099","40 years and over","1","Males","90","All population","2010","2010",66388608,,
"USA","United States","4099","40 years and over","1","Males","90","All population","2011","2011",68055314,,
"USA","United States","4099","40 years and over","1","Males","90","All population","2012","2012",69048064,,
"USA","United States","4099","40 years and over","2","Females","90","All population","2002","2002",62984478,,
"USA","United States","4099","40 years and over","2","Females","90","All population","2003","2003",66910385,,
"USA","United States","4099","40 years and over","2","Females","90","All population","2004","2004",67762522,,
"USA","United States","4099","40 years and over","2","Females","90","All population","2005","2005",69355968,,
"USA","United States","4099","40 years and over","2","Females","90","All population","2006","2006",70519574,,
"USA","United States","4099","40 years and over","2","Females","90","All population","2007","2007",71516161,,
"USA","United States","4099","40 years and over","2","Females","90","All population","2008","2008",73396595,,
"USA","United States","4099","40 years and over","2","Females","90","All population","2009","2009",73203145,,
"USA","United States","4099","40 years and over","2","Females","90","All population","2010","2010",74152366,,
"USA","United States","4099","40 years and over","2","Females","90","All population","2011","2011",75695524,,
"USA","United States","4099","40 years and over","2","Females","90","All population","2012","2012",76704157,,
"USA","United States","505","5 years","1","Males","90","All population","2002","2002",2019526,,
"USA","United States","505","5 years","1","Males","90","All population","2003","2003",1958915,,
"USA","United States","505","5 years","1","Males","90","All population","2004","2004",1977675,,
"USA","United States","505","5 years","1","Males","90","All population","2005","2005",1965373,,
"USA","United States","505","5 years","1","Males","90","All population","2006","2006",2032237,,
"USA","United States","505","5 years","1","Males","90","All population","2007","2007",2082985,,
"USA","United States","505","5 years","1","Males","90","All population","2008","2008",2094587,,
"USA","United States","505","5 years","1","Males","90","All population","2009","2009",2119224,,
"USA","United States","505","5 years","1","Males","90","All population","2010","2010",2132858,,
"USA","United States","505","5 years","1","Males","90","All population","2011","2011",2080593,,
"USA","United States","505","5 years","1","Males","90","All population","2012","2012",2094033,,
"USA","United States","505","5 years","2","Females","90","All population","2002","2002",1967774,,
"USA","United States","505","5 years","2","Females","90","All population","2003","2003",1869240,,
"USA","United States","505","5 years","2","Females","90","All population","2004","2004",1890180,,
"USA","United States","505","5 years","2","Females","90","All population","2005","2005",1876335,,
"USA","United States","505","5 years","2","Females","90","All population","2006","2006",1939490,,
"USA","United States","505","5 years","2","Females","90","All population","2007","2007",1994624,,
"USA","United States","505","5 years","2","Females","90","All population","2008","2008",1999679,,
"USA","United States","505","5 years","2","Females","90","All population","2009","2009",2025025,,
"USA","United States","505","5 years","2","Females","90","All population","2010","2010",2039658,,
"USA","United States","505","5 years","2","Females","90","All population","2011","2011",1990992,,
"USA","United States","505","5 years","2","Females","90","All population","2012","2012",2001606,,
"USA","United States","509","5-9 years","1","Males","90","All population","2002","2002",10269331,,
"USA","United States","509","5-9 years","1","Males","90","All population","2003","2003",10182103,,
"USA","United States","509","5-9 years","1","Males","90","All population","2004","2004",10119909,,
"USA","United States","509","5-9 years","1","Males","90","All population","2005","2005",10009835,,
"USA","United States","509","5-9 years","1","Males","90","All population","2006","2006",10011093,,
"USA","United States","509","5-9 years","1","Males","90","All population","2007","2007",10102511,,
"USA","United States","509","5-9 years","1","Males","90","All population","2008","2008",10299813,,
"USA","United States","509","5-9 years","1","Males","90","All population","2009","2009",10427822,,
"USA","United States","509","5-9 years","1","Males","90","All population","2010","2010",10573091,,
"USA","United States","509","5-9 years","1","Males","90","All population","2011","2011",10386204,,
"USA","United States","509","5-9 years","1","Males","90","All population","2012","2012",10404826,,
"USA","United States","509","5-9 years","2","Females","90","All population","2002","2002",9829337,,
"USA","United States","509","5-9 years","2","Females","90","All population","2003","2003",9707393,,
"USA","United States","509","5-9 years","2","Females","90","All population","2004","2004",9655367,,
"USA","United States","509","5-9 years","2","Females","90","All population","2005","2005",9558727,,
"USA","United States","509","5-9 years","2","Females","90","All population","2006","2006",9565182,,
"USA","United States","509","5-9 years","2","Females","90","All population","2007","2007",9656514,,
"USA","United States","509","5-9 years","2","Females","90","All population","2008","2008",9842097,,
"USA","United States","509","5-9 years","2","Females","90","All population","2009","2009",9966400,,
"USA","United States","509","5-9 years","2","Females","90","All population","2010","2010",10109282,,
"USA","United States","509","5-9 years","2","Females","90","All population","2011","2011",9955119,,
"USA","United States","509","5-9 years","2","Females","90","All population","2012","2012",9967690,,
"USA","United States","606","6 years","1","Males","90","All population","2002","2002",2059874,,
"USA","United States","606","6 years","1","Males","90","All population","2003","2003",2009013,,
"USA","United States","606","6 years","1","Males","90","All population","2004","2004",1976126,,
"USA","United States","606","6 years","1","Males","90","All population","2005","2005",1983497,,
"USA","United States","606","6 years","1","Males","90","All population","2006","2006",1974743,,
"USA","United States","606","6 years","1","Males","90","All population","2007","2007",2040673,,
"USA","United States","606","6 years","1","Males","90","All population","2008","2008",2072530,,
"USA","United States","606","6 years","1","Males","90","All population","2009","2009",2098344,,
"USA","United States","606","6 years","1","Males","90","All population","2010","2010",2125532,,
"USA","United States","606","6 years","1","Males","90","All population","2011","2011",2074063,,
"USA","United States","606","6 years","1","Males","90","All population","2012","2012",2085991,,
"USA","United States","606","6 years","2","Females","90","All population","2002","2002",1926897,,
"USA","United States","606","6 years","2","Females","90","All population","2003","2003",1917964,,
"USA","United States","606","6 years","2","Females","90","All population","2004","2004",1888761,,
"USA","United States","606","6 years","2","Females","90","All population","2005","2005",1898165,,
"USA","United States","606","6 years","2","Females","90","All population","2006","2006",1885384,,
"USA","United States","606","6 years","2","Females","90","All population","2007","2007",1947616,,
"USA","United States","606","6 years","2","Females","90","All population","2008","2008",1981921,,
"USA","United States","606","6 years","2","Females","90","All population","2009","2009",2007773,,
"USA","United States","606","6 years","2","Females","90","All population","2010","2010",2030852,,
"USA","United States","606","6 years","2","Females","90","All population","2011","2011",1988497,,
"USA","United States","606","6 years","2","Females","90","All population","2012","2012",1996097,,
"USA","United States","707","7 years","1","Males","90","All population","2002","2002",2052775,,
"USA","United States","707","7 years","1","Males","90","All population","2003","2003",2042109,,
"USA","United States","707","7 years","1","Males","90","All population","2004","2004",2031932,,
"USA","United States","707","7 years","1","Males","90","All population","2005","2005",1978141,,
"USA","United States","707","7 years","1","Males","90","All population","2006","2006",1992743,,
"USA","United States","707","7 years","1","Males","90","All population","2007","2007",1982928,,
"USA","United States","707","7 years","1","Males","90","All population","2008","2008",2093140,,
"USA","United States","707","7 years","1","Males","90","All population","2009","2009",2120900,,
"USA","United States","707","7 years","1","Males","90","All population","2010","2010",2104168,,
"USA","United States","707","7 years","1","Males","90","All population","2011","2011",2066975,,
"USA","United States","707","7 years","1","Males","90","All population","2012","2012",2079512,,
"USA","United States","707","7 years","2","Females","90","All population","2002","2002",1950527,,
"USA","United States","707","7 years","2","Females","90","All population","2003","2003",1944935,,
"USA","United States","707","7 years","2","Females","90","All population","2004","2004",1936811,,
"USA","United States","707","7 years","2","Females","90","All population","2005","2005",1890126,,
"USA","United States","707","7 years","2","Females","90","All population","2006","2006",1907134,,
"USA","United States","707","7 years","2","Females","90","All population","2007","2007",1893309,,
"USA","United States","707","7 years","2","Females","90","All population","2008","2008",2004455,,
"USA","United States","707","7 years","2","Females","90","All population","2009","2009",2031689,,
"USA","United States","707","7 years","2","Females","90","All population","2010","2010",2013308,,
"USA","United States","707","7 years","2","Females","90","All population","2011","2011",1983070,,
"USA","United States","707","7 years","2","Females","90","All population","2012","2012",1993571,,
"USA","United States","808","8 years","1","Males","90","All population","2002","2002",1967301,,
"USA","United States","808","8 years","1","Males","90","All population","2003","2003",2069095,,
"USA","United States","808","8 years","1","Males","90","All population","2004","2004",2050770,,
"USA","United States","808","8 years","1","Males","90","All population","2005","2005",2014769,,
"USA","United States","808","8 years","1","Males","90","All population","2006","2006",1987466,,
"USA","United States","808","8 years","1","Males","90","All population","2007","2007",2000790,,
"USA","United States","808","8 years","1","Males","90","All population","2008","2008",2049281,,
"USA","United States","808","8 years","1","Males","90","All population","2009","2009",2077758,,
"USA","United States","808","8 years","1","Males","90","All population","2010","2010",2126712,,
"USA","United States","808","8 years","1","Males","90","All population","2011","2011",2067630,,
"USA","United States","808","8 years","1","Males","90","All population","2012","2012",2072343,,
"USA","United States","808","8 years","2","Females","90","All population","2002","2002",1912902,,
"USA","United States","808","8 years","2","Females","90","All population","2003","2003",1971892,,
"USA","United States","808","8 years","2","Females","90","All population","2004","2004",1953884,,
"USA","United States","808","8 years","2","Females","90","All population","2005","2005",1925657,,
"USA","United States","808","8 years","2","Females","90","All population","2006","2006",1898929,,
"USA","United States","808","8 years","2","Females","90","All population","2007","2007",1914765,,
"USA","United States","808","8 years","2","Females","90","All population","2008","2008",1955822,,
"USA","United States","808","8 years","2","Females","90","All population","2009","2009",1983197,,
"USA","United States","808","8 years","2","Females","90","All population","2010","2010",2037010,,
"USA","United States","808","8 years","2","Females","90","All population","2011","2011",1983324,,
"USA","United States","808","8 years","2","Females","90","All population","2012","2012",1988135,,
"USA","United States","900000","All ages","1","Males","90","All population","2002","2002",135301432,,
"USA","United States","900000","All ages","1","Males","90","All population","2003","2003",141957038,,
"USA","United States","900000","All ages","1","Males","90","All population","2004","2004",143037260,,
"USA","United States","900000","All ages","1","Males","90","All population","2005","2005",144947584,,
"USA","United States","900000","All ages","1","Males","90","All population","2006","2006",146394361,,
"USA","United States","900000","All ages","1","Males","90","All population","2007","2007",147922764,,
"USA","United States","900000","All ages","1","Males","90","All population","2008","2008",150336755,,
"USA","United States","900000","All ages","1","Males","90","All population","2009","2009",150464902,,
"USA","United States","900000","All ages","1","Males","90","All population","2010","2010",151840906,,
"USA","United States","900000","All ages","1","Males","90","All population","2011","2011",152449134,,
"USA","United States","900000","All ages","1","Males","90","All population","2012","2012",153596908,,
"USA","United States","900000","All ages","2","Females","90","All population","2002","2002",141943484,,
"USA","United States","900000","All ages","2","Females","90","All population","2003","2003",146817188,,
"USA","United States","900000","All ages","2","Females","90","All population","2004","2004",147773459,,
"USA","United States","900000","All ages","2","Females","90","All population","2005","2005",149495099,,
"USA","United States","900000","All ages","2","Females","90","All population","2006","2006",150913782,,
"USA","United States","900000","All ages","2","Females","90","All population","2007","2007",152261670,,
"USA","United States","900000","All ages","2","Females","90","All population","2008","2008",154509976,,
"USA","United States","900000","All ages","2","Females","90","All population","2009","2009",154662649,,
"USA","United States","900000","All ages","2","Females","90","All population","2010","2010",155915671,,
"USA","United States","900000","All ages","2","Females","90","All population","2011","2011",157539944,,
"USA","United States","900000","All ages","2","Females","90","All population","2012","2012",158635141,,
"USA","United States","909","9 years","1","Males","90","All population","2002","2002",2169855,,
"USA","United States","909","9 years","1","Males","90","All population","2003","2003",2102971,,
"USA","United States","909","9 years","1","Males","90","All population","2004","2004",2083406,,
"USA","United States","909","9 years","1","Males","90","All population","2005","2005",2068055,,
"USA","United States","909","9 years","1","Males","90","All population","2006","2006",2023904,,
"USA","United States","909","9 years","1","Males","90","All population","2007","2007",1995135,,
"USA","United States","909","9 years","1","Males","90","All population","2008","2008",1990275,,
"USA","United States","909","9 years","1","Males","90","All population","2009","2009",2011596,,
"USA","United States","909","9 years","1","Males","90","All population","2010","2010",2083821,,
"USA","United States","909","9 years","1","Males","90","All population","2011","2011",2096943,,
"USA","United States","909","9 years","1","Males","90","All population","2012","2012",2072947,,
"USA","United States","909","9 years","2","Females","90","All population","2002","2002",2071237,,
"USA","United States","909","9 years","2","Females","90","All population","2003","2003",2003362,,
"USA","United States","909","9 years","2","Females","90","All population","2004","2004",1985731,,
"USA","United States","909","9 years","2","Females","90","All population","2005","2005",1968444,,
"USA","United States","909","9 years","2","Females","90","All population","2006","2006",1934245,,
"USA","United States","909","9 years","2","Females","90","All population","2007","2007",1906200,,
